home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
Toronto FC,Minnesota United FC,1,2017,BMO Field,"Toronto, Ontario","27,249",,MLS
Toronto FC,Minnesota United FC,1,2019,BMO Field,"Toronto, Ontario","22,651",,MLS
Toronto FC,FC Cincinnati,1,2019,BMO Field,"Toronto, Ontario","25,765",,MLS
Toronto FC,FC Cincinnati,0,2021,Exploria Stadium,"Toronto, Ontario",,,MLS
Toronto FC,FC Cincinnati,1,2021,BMO Field,"Toronto, Ontario","5,110",,MLS
Toronto FC,FC Cincinnati,0,2022,BMO Field,"Toronto, Ontario","23,591",,MLS
Toronto FC,Atlanta United FC,1,2018,BMO Field,"Toronto, Ontario","23,895",,MLS
Toronto FC,Atlanta United FC,1,2019,BMO Field,"Toronto, Ontario","24,598",,MLS
Toronto FC,Atlanta United FC,1,2020,Pratt & Whitney Stadium at Rentschler Field,"Toronto, Ontario",,,MLS
Toronto FC,Atlanta United FC,0,2021,BMO Field,"Toronto, Ontario","7,490",,MLS
Toronto FC,Atlanta United FC,1,2022,BMO Field,"Toronto, Ontario","25,527",,MLS
Toronto FC,LAFC,0,2018,BMO Field,"Toronto, Ontario","28,247",,MLS
Toronto FC,Inter Miami CF,1,2020,Pratt & Whitney Stadium at Rentschler Field,"Toronto, Ontario","1,394",,MLS
Toronto FC,Inter Miami CF,0,2021,BMO Field,"Toronto, Ontario","7,970",,MLS
Toronto FC,New England Revolution,1,2009,BMO Field,"Toronto, Ontario","20,478",,MLS
Toronto FC,New England Revolution,1,2010,BMO Field,"Toronto, Ontario",,,MLS
Toronto FC,New England Revolution,0,2014,BMO Field,"Toronto, Ontario","22,591",,MLS
Toronto FC,New England Revolution,0,2014,BMO Field,"Toronto, Ontario","22,591",,MLS
Toronto FC,New England Revolution,0,2015,BMO Field,"Toronto, Ontario","20,257",,MLS
Toronto FC,New England Revolution,1,2016,BMO Field,"Toronto, Ontario","27,495",,MLS
Toronto FC,New England Revolution,1,2017,BMO Field,"Toronto, Ontario","27,261",,MLS
Toronto FC,New England Revolution,1,2018,BMO Field,"Toronto, Ontario","24,710",,MLS
Toronto FC,New England Revolution,1,2019,BMO Field,"Toronto, Ontario","23,271",,MLS
Toronto FC,New England Revolution,0,2021,BMO Field,"Toronto, Ontario",,,MLS
Toronto FC,Nashville SC,0,2020,Pratt & Whitney Stadium at Rentschler Field,"Toronto, Ontario",,,MLS
Toronto FC,Nashville SC,1,2021,BMO Field,"Toronto, Ontario","9,892",,MLS
San Jose Earthquakes,Chicago Fire FC,0,2008,McAfee Coliseum,"San Jose, California","20,038",,MLS
San Jose Earthquakes,Chicago Fire FC,0,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Chicago Fire FC,1,2011,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Chicago Fire FC,1,2014,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Chicago Fire FC,1,2015,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Chicago Fire FC,0,2017,Earthquakes Stadium,"San Jose, California","17,256",,MLS
San Jose Earthquakes,Chicago Fire FC,1,2019,Earthquakes Stadium,"San Jose, California","15,232",,MLS
San Jose Earthquakes,Chicago Fire FC,1,2022,PayPal Park,"San Jose, California","13,224",,MLS
San Jose Earthquakes,DC United,1,2008,Buck Shaw Stadium,"San Jose, California","10,121",,MLS
San Jose Earthquakes,DC United,0,2011,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,DC United,1,2012,Buck Shaw Stadium,"San Jose, California","8,734",,MLS
San Jose Earthquakes,DC United,0,2014,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,DC United,0,2018,Earthquakes Stadium,"San Jose, California","17,644",,MLS
San Jose Earthquakes,DC United,1,2021,PayPal Park,"San Jose, California",,,MLS
San Jose Earthquakes,New York Red Bulls,1,2009,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,New York Red Bulls,1,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,New York Red Bulls,0,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,New York Red Bulls,1,2013,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,New York Red Bulls,1,2016,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,New York Red Bulls,0,2018,Earthquakes Stadium,"San Jose, California","17,241",,MLS
San Jose Earthquakes,New York Red Bulls,0,2022,PayPal Park,"San Jose, California","16,146",,MLS
San Jose Earthquakes,Colorado Rapids,1,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Colorado Rapids,0,2011,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Colorado Rapids,1,2012,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Colorado Rapids,1,2013,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Colorado Rapids,1,2015,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Colorado Rapids,1,2016,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Colorado Rapids,1,2017,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Colorado Rapids,1,2019,Earthquakes Stadium,"San Jose, California","17,762",,MLS
San Jose Earthquakes,Colorado Rapids,0,2021,PayPal Park,"San Jose, California","14,142",,MLS
San Jose Earthquakes,Colorado Rapids,1,2022,PayPal Park,"San Jose, California","14,077",,MLS
San Jose Earthquakes,FC Dallas,0,2009,Buck Shaw Stadium,"San Jose, California","9,023",,MLS
San Jose Earthquakes,FC Dallas,1,2011,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,FC Dallas,1,2012,Buck Shaw Stadium,"San Jose, California","9,481",,MLS
San Jose Earthquakes,FC Dallas,1,2013,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,FC Dallas,1,2014,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,FC Dallas,0,2014,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,FC Dallas,0,2016,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,FC Dallas,1,2018,Earthquakes Stadium,"San Jose, California","15,648",,MLS
San Jose Earthquakes,FC Dallas,1,2021,PayPal Park,"San Jose, California",,,MLS
San Jose Earthquakes,Chivas USA,0,2008,Buck Shaw Stadium,"San Jose, California","10,502",,MLS
San Jose Earthquakes,Chivas USA,0,2009,Buck Shaw Stadium,"San Jose, California","10,049",,MLS
San Jose Earthquakes,Chivas USA,1,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Chivas USA,0,2011,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Chivas USA,1,2012,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Chivas USA,1,2013,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Chivas USA,1,2014,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Chivas USA,0,2014,Buck Shaw Stadium,"San Jose, California","9,114",,MLS
San Jose Earthquakes,Real Salt Lake,0,2008,Buck Shaw Stadium,"San Jose, California","10,059",,MLS
San Jose Earthquakes,Real Salt Lake,1,2009,Buck Shaw Stadium,"San Jose, California","10,153",,MLS
San Jose Earthquakes,Real Salt Lake,0,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Real Salt Lake,0,2011,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Real Salt Lake,1,2012,Buck Shaw Stadium,"San Jose, California","10,202",,MLS
San Jose Earthquakes,Real Salt Lake,1,2012,Buck Shaw Stadium,"San Jose, California","10,744",,MLS
San Jose Earthquakes,Real Salt Lake,0,2013,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Real Salt Lake,0,2015,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Real Salt Lake,1,2015,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Real Salt Lake,1,2016,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Real Salt Lake,1,2017,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Real Salt Lake,1,2019,Earthquakes Stadium,"San Jose, California","15,339",,MLS
San Jose Earthquakes,Real Salt Lake,1,2020,Earthquakes Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Real Salt Lake,0,2021,PayPal Park,"San Jose, California","9,636",,MLS
San Jose Earthquakes,Toronto FC,1,2008,Buck Shaw Stadium,"San Jose, California","10,526",,MLS
San Jose Earthquakes,Toronto FC,0,2009,Buck Shaw Stadium,"San Jose, California","9,679",,MLS
San Jose Earthquakes,Toronto FC,0,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Toronto FC,1,2013,Buck Shaw Stadium,"San Jose, California","10,048",,MLS
San Jose Earthquakes,Toronto FC,1,2016,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Seattle Sounders FC,1,2009,Buck Shaw Stadium,"San Jose, California","9,919",,MLS
San Jose Earthquakes,Seattle Sounders FC,0,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Seattle Sounders FC,1,2012,Buck Shaw Stadium,"San Jose, California","10,744",,MLS
San Jose Earthquakes,Seattle Sounders FC,1,2013,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Seattle Sounders FC,1,2013,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Seattle Sounders FC,1,2014,Levi's Stadium,"San Jose, California","48,765",,MLS
San Jose Earthquakes,Seattle Sounders FC,0,2018,Earthquakes Stadium,"San Jose, California","16,478",,MLS
San Jose Earthquakes,Seattle Sounders FC,0,2019,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Seattle Sounders FC,0,2021,PayPal Park,"San Jose, California","5,000",,MLS
San Jose Earthquakes,Seattle Sounders FC,0,2021,PayPal Park,"San Jose, California","11,361",,MLS
San Jose Earthquakes,Seattle Sounders FC,1,2022,PayPal Park,"San Jose, California","12,467",,MLS
San Jose Earthquakes,Philadelphia Union,1,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Philadelphia Union,1,2013,Buck Shaw Stadium,"San Jose, California","10,034",,MLS
San Jose Earthquakes,Philadelphia Union,0,2015,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Philadelphia Union,0,2019,Earthquakes Stadium,"San Jose, California","16,652",,MLS
San Jose Earthquakes,Vancouver Whitecaps,1,2012,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Vancouver Whitecaps,1,2015,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Vancouver Whitecaps,1,2017,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Vancouver Whitecaps,0,2018,Earthquakes Stadium,"San Jose, California","16,326",,MLS
San Jose Earthquakes,Vancouver Whitecaps,1,2019,Earthquakes Stadium,"San Jose, California","17,458",,MLS
San Jose Earthquakes,Vancouver Whitecaps,1,2020,Earthquakes Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Portland Timbers,1,2013,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Portland Timbers,0,2014,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Portland Timbers,1,2016,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Portland Timbers,1,2017,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Portland Timbers,1,2017,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Portland Timbers,0,2018,Earthquakes Stadium,"San Jose, California","17,850",,MLS
San Jose Earthquakes,Portland Timbers,1,2019,Earthquakes Stadium,"San Jose, California","16,233",,MLS
San Jose Earthquakes,Portland Timbers,0,2020,Earthquakes Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,Portland Timbers,0,2021,PayPal Park,"San Jose, California",,,MLS
San Jose Earthquakes,Portland Timbers,1,2022,PayPal Park,"San Jose, California","11,788",,MLS
San Jose Earthquakes,CF Montréal,1,2017,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,CF Montréal,0,2019,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,NYCFC,0,2018,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Orlando City SC,1,2019,Earthquakes Stadium,"San Jose, California","17,323",,MLS
San Jose Earthquakes,Minnesota United FC,1,2017,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Minnesota United FC,1,2018,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,Minnesota United FC,0,2019,Earthquakes Stadium,"San Jose, California","16,411",,MLS
San Jose Earthquakes,Minnesota United FC,0,2020,Earthquakes Stadium,"San Jose, California","12,223",,MLS
San Jose Earthquakes,FC Cincinnati,1,2019,Earthquakes Stadium,"San Jose, California","16,743",,MLS
San Jose Earthquakes,Atlanta United FC,0,2018,Earthquakes Stadium,"San Jose, California","15,948",,MLS
San Jose Earthquakes,LAFC,0,2018,Earthquakes Stadium,"San Jose, California","17,650",,MLS
San Jose Earthquakes,LAFC,0,2019,Earthquakes Stadium,"San Jose, California","18,000",,MLS
San Jose Earthquakes,LAFC,1,2020,Earthquakes Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,LAFC,1,2021,PayPal Park,"San Jose, California","18,000",,MLS
San Jose Earthquakes,LAFC,1,2021,PayPal Park,"San Jose, California","16,927",,MLS
San Jose Earthquakes,New England Revolution,1,2008,Buck Shaw Stadium,"San Jose, California","9,859",,MLS
San Jose Earthquakes,New England Revolution,0,2009,Buck Shaw Stadium,"San Jose, California","10,335",,MLS
San Jose Earthquakes,New England Revolution,1,2010,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,New England Revolution,1,2011,Buck Shaw Stadium,"San Jose, California",,,MLS
San Jose Earthquakes,New England Revolution,1,2012,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,New England Revolution,0,2014,Buck Shaw Stadium,"San Jose, California","10,525",,MLS
San Jose Earthquakes,Austin FC,1,2021,PayPal Park,"San Jose, California","12,035",,MLS
Seattle Sounders FC,Chicago Fire FC,1,2010,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Chicago Fire FC,1,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Chicago Fire FC,1,2013,CenturyLink Field,"Seattle, Washington","38,503",,MLS
Seattle Sounders FC,Chicago Fire FC,1,2016,CenturyLink Field,"Seattle, Washington","39,269",,MLS
Seattle Sounders FC,Chicago Fire FC,1,2020,CenturyLink Field,"Seattle, Washington","40,126",,MLS
Seattle Sounders FC,DC United,0,2010,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,DC United,1,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,DC United,1,2013,CenturyLink Field,"Seattle, Washington","39,180",,MLS
Seattle Sounders FC,DC United,1,2015,CenturyLink Field,"Seattle, Washington","40,410",,MLS
Seattle Sounders FC,DC United,1,2017,CenturyLink Field,"Seattle, Washington","42,714",,MLS
Seattle Sounders FC,DC United,1,2018,CenturyLink Field,"Seattle, Washington","39,465",,MLS
Seattle Sounders FC,New York Red Bulls,1,2009,Qwest Field,"Seattle, Washington","32,523",,MLS
Seattle Sounders FC,New York Red Bulls,0,2010,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,New York Red Bulls,1,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,New York Red Bulls,1,2015,CenturyLink Field,"Seattle, Washington","40,194",,MLS
Seattle Sounders FC,New York Red Bulls,1,2017,CenturyLink Field,"Seattle, Washington","45,600",,MLS
Seattle Sounders FC,New York Red Bulls,1,2019,CenturyLink Field,"Seattle, Washington","37,722",,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2009,Qwest Field,"Seattle, Washington","28,838",,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2009,Qwest Field,"Seattle, Washington","28,999",,MLS
Seattle Sounders FC,San Jose Earthquakes,0,2010,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,San Jose Earthquakes,0,2012,CenturyLink Field,"Seattle, Washington","38,301",,MLS
Seattle Sounders FC,San Jose Earthquakes,0,2012,CenturyLink Field,"Seattle, Washington","38,948",,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2013,CenturyLink Field,"Seattle, Washington","38,880",,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2014,CenturyLink Field,"Seattle, Washington","49,746",,MLS
Seattle Sounders FC,San Jose Earthquakes,0,2015,CenturyLink Field,"Seattle, Washington","39,175",,MLS
Seattle Sounders FC,San Jose Earthquakes,0,2015,CenturyLink Field,"Seattle, Washington","39,971",,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2016,CenturyLink Field,"Seattle, Washington","39,570",,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2017,CenturyLink Field,"Seattle, Washington","43,528",,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2018,CenturyLink Field,"Seattle, Washington","42,617",,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2020,CenturyLink Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,San Jose Earthquakes,1,2020,CenturyLink Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,San Jose Earthquakes,0,2021,Lumen Field,"Seattle, Washington","32,704",,MLS
Seattle Sounders FC,Colorado Rapids,1,2009,Qwest Field,"Seattle, Washington","32,526",,MLS
Seattle Sounders FC,Colorado Rapids,1,2010,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Colorado Rapids,1,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Colorado Rapids,1,2012,CenturyLink Field,"Seattle, Washington","38,360",,MLS
Seattle Sounders FC,Colorado Rapids,1,2012,CenturyLink Field,"Seattle, Washington","39,060",,MLS
Seattle Sounders FC,Colorado Rapids,1,2013,CenturyLink Field,"Seattle, Washington","32,204",,MLS
Seattle Sounders FC,Colorado Rapids,1,2014,CenturyLink Field,"Seattle, Washington","38,582",,MLS
Seattle Sounders FC,Colorado Rapids,1,2014,CenturyLink Field,"Seattle, Washington","38,934",,MLS
Seattle Sounders FC,Colorado Rapids,1,2015,CenturyLink Field,"Seattle, Washington","39,757",,MLS
Seattle Sounders FC,Colorado Rapids,0,2015,CenturyLink Field,"Seattle, Washington","40,403",,MLS
Seattle Sounders FC,Colorado Rapids,0,2016,CenturyLink Field,"Seattle, Washington","41,028",,MLS
Seattle Sounders FC,Colorado Rapids,1,2016,CenturyLink Field,"Seattle, Washington","42,774",,MLS
Seattle Sounders FC,Colorado Rapids,1,2017,CenturyLink Field,"Seattle, Washington","44,370",,MLS
Seattle Sounders FC,Colorado Rapids,1,2018,CenturyLink Field,"Seattle, Washington","40,042",,MLS
Seattle Sounders FC,Colorado Rapids,1,2019,CenturyLink Field,"Seattle, Washington","37,725",,MLS
Seattle Sounders FC,Colorado Rapids,1,2021,Lumen Field,"Seattle, Washington","31,425",,MLS
Seattle Sounders FC,FC Dallas,1,2009,Qwest Field,"Seattle, Washington","33,108",,MLS
Seattle Sounders FC,FC Dallas,0,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,FC Dallas,1,2012,CenturyLink Field,"Seattle, Washington","38,755",,MLS
Seattle Sounders FC,FC Dallas,1,2013,CenturyLink Field,"Seattle, Washington","38,979",,MLS
Seattle Sounders FC,FC Dallas,1,2013,CenturyLink Field,"Seattle, Washington","39,360",,MLS
Seattle Sounders FC,FC Dallas,1,2014,CenturyLink Field,"Seattle, Washington","38,489",,MLS
Seattle Sounders FC,FC Dallas,1,2015,CenturyLink Field,"Seattle, Washington","41,108",,MLS
Seattle Sounders FC,FC Dallas,1,2015,CenturyLink Field,"Seattle, Washington","39,599",,MLS
Seattle Sounders FC,FC Dallas,1,2016,CenturyLink Field,"Seattle, Washington","40,101",,MLS
Seattle Sounders FC,FC Dallas,1,2016,CenturyLink Field,"Seattle, Washington","37,073",,MLS
Seattle Sounders FC,FC Dallas,1,2017,CenturyLink Field,"Seattle, Washington","48,478",,MLS
Seattle Sounders FC,FC Dallas,1,2018,CenturyLink Field,"Seattle, Washington","39,522",,MLS
Seattle Sounders FC,FC Dallas,1,2019,CenturyLink Field,"Seattle, Washington","37,722",,MLS
Seattle Sounders FC,FC Dallas,1,2020,CenturyLink Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Chivas USA,1,2010,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Chivas USA,1,2012,CenturyLink Field,"Seattle, Washington","38,934",,MLS
Seattle Sounders FC,Chivas USA,1,2013,CenturyLink Field,"Seattle, Washington","38,463",,MLS
Seattle Sounders FC,Chivas USA,1,2013,CenturyLink Field,"Seattle, Washington","38,317",,MLS
Seattle Sounders FC,Chivas USA,1,2014,CenturyLink Field,"Seattle, Washington","38,713",,MLS
Seattle Sounders FC,Real Salt Lake,1,2009,Qwest Field,"Seattle, Washington","28,548",,MLS
Seattle Sounders FC,Real Salt Lake,0,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Real Salt Lake,1,2011,CenturyLink Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Real Salt Lake,0,2012,CenturyLink Field,"Seattle, Washington","39,312",,MLS
Seattle Sounders FC,Real Salt Lake,1,2013,CenturyLink Field,"Seattle, Washington","55,107",,MLS
Seattle Sounders FC,Real Salt Lake,1,2014,CenturyLink Field,"Seattle, Washington","39,245",,MLS
Seattle Sounders FC,Real Salt Lake,1,2014,CenturyLink Field,"Seattle, Washington","38,976",,MLS
Seattle Sounders FC,Real Salt Lake,1,2015,CenturyLink Field,"Seattle, Washington","55,435",,MLS
Seattle Sounders FC,Real Salt Lake,1,2016,CenturyLink Field,"Seattle, Washington","39,491",,MLS
Seattle Sounders FC,Real Salt Lake,1,2016,CenturyLink Field,"Seattle, Washington","50,022",,MLS
Seattle Sounders FC,Real Salt Lake,1,2017,CenturyLink Field,"Seattle, Washington","40,588",,MLS
Seattle Sounders FC,Real Salt Lake,0,2018,CenturyLink Field,"Seattle, Washington","39,508",,MLS
Seattle Sounders FC,Real Salt Lake,1,2019,CenturyLink Field,"Seattle, Washington","37,722",,MLS
Seattle Sounders FC,Real Salt Lake,1,2019,CenturyLink Field,"Seattle, Washington","37,722",,MLS
Seattle Sounders FC,Real Salt Lake,1,2020,CenturyLink Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Real Salt Lake,1,2021,Lumen Field,"Seattle, Washington","24,652",,MLS
Seattle Sounders FC,Toronto FC,1,2010,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Toronto FC,1,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Toronto FC,1,2012,CenturyLink Field,"Seattle, Washington","38,709",,MLS
Seattle Sounders FC,Toronto FC,0,2014,CenturyLink Field,"Seattle, Washington","38,441",,MLS
Seattle Sounders FC,Toronto FC,1,2015,CenturyLink Field,"Seattle, Washington","39,960",,MLS
Seattle Sounders FC,Toronto FC,0,2017,CenturyLink Field,"Seattle, Washington","41,468",,MLS
Seattle Sounders FC,Toronto FC,1,2019,CenturyLink Field,"Seattle, Washington","37,722",,MLS
Seattle Sounders FC,Toronto FC,1,2019,CenturyLink Field,"Seattle, Washington","69,274",,MLS
Seattle Sounders FC,Philadelphia Union,1,2010,Qwest Field,"Seattle, Washington","36,300",,MLS
Seattle Sounders FC,Philadelphia Union,0,2011,Qwest Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Philadelphia Union,1,2012,CenturyLink Field,"Seattle, Washington","38,399",,MLS
Seattle Sounders FC,Philadelphia Union,1,2014,CenturyLink Field,"Seattle, Washington","38,516",,MLS
Seattle Sounders FC,Philadelphia Union,1,2016,CenturyLink Field,"Seattle, Washington","39,620",,MLS
Seattle Sounders FC,Philadelphia Union,0,2018,CenturyLink Field,"Seattle, Washington","39,536",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2012,CenturyLink Field,"Seattle, Washington","55,718",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2013,CenturyLink Field,"Seattle, Washington","53,679",,MLS
Seattle Sounders FC,Vancouver Whitecaps,0,2013,CenturyLink Field,"Seattle, Washington","38,833",,MLS
Seattle Sounders FC,Vancouver Whitecaps,0,2014,CenturyLink Field,"Seattle, Washington","55,765",,MLS
Seattle Sounders FC,Vancouver Whitecaps,0,2015,CenturyLink Field,"Seattle, Washington","53,125",,MLS
Seattle Sounders FC,Vancouver Whitecaps,0,2016,CenturyLink Field,"Seattle, Washington","40,012",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2016,CenturyLink Field,"Seattle, Washington","47,111",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2017,CenturyLink Field,"Seattle, Washington","41,868",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2017,CenturyLink Field,"Seattle, Washington","39,587",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2018,CenturyLink Field,"Seattle, Washington","41,849",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2019,CenturyLink Field,"Seattle, Washington","44,489",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2020,CenturyLink Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2021,Lumen Field,"Seattle, Washington","31,842",,MLS
Seattle Sounders FC,Vancouver Whitecaps,1,2022,Lumen Field,"Seattle, Washington","31,165",,MLS
Seattle Sounders FC,Portland Timbers,1,2012,CenturyLink Field,"Seattle, Washington","66,452",,MLS
Seattle Sounders FC,Portland Timbers,1,2013,CenturyLink Field,"Seattle, Washington","67,385",,MLS
Seattle Sounders FC,Portland Timbers,0,2013,CenturyLink Field,"Seattle, Washington","38,507",,MLS
Seattle Sounders FC,Portland Timbers,1,2014,CenturyLink Field,"Seattle, Washington","64,207",,MLS
Seattle Sounders FC,Portland Timbers,1,2015,CenturyLink Field,"Seattle, Washington","41,451",,MLS
Seattle Sounders FC,Portland Timbers,1,2015,CenturyLink Field,"Seattle, Washington","64,358",,MLS
Seattle Sounders FC,Portland Timbers,1,2016,CenturyLink Field,"Seattle, Washington","53,302",,MLS
Seattle Sounders FC,Portland Timbers,1,2017,CenturyLink Field,"Seattle, Washington","47,362",,MLS
Seattle Sounders FC,Portland Timbers,0,2018,CenturyLink Field,"Seattle, Washington","47,521",,MLS
Seattle Sounders FC,Portland Timbers,1,2018,CenturyLink Field,"Seattle, Washington","39,542",,MLS
Seattle Sounders FC,Portland Timbers,0,2019,CenturyLink Field,"Seattle, Washington","50,072",,MLS
Seattle Sounders FC,Portland Timbers,0,2020,CenturyLink Field,"Seattle, Washington",,,MLS
Seattle Sounders FC,Portland Timbers,0,2021,Lumen Field,"Seattle, Washington","45,737",,MLS
Seattle Sounders FC,Portland Timbers,0,2022,Lumen Field,"Seattle, Washington","47,722",,MLS
